# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = model_model
# start_datetime = 2023-05-02 19:37:27 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /tmp/tmp3g0x3jh1/x7bkrd9n.json
# init = 2 (Default)
# random
#   seed = 59206
# output
#   file = /home/lab5/output/model-20230502193727_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10
# Adaptation terminated
# Step size = 0.0879736
# Diagonal elements of inverse mass matrix:
# 0.258552, 0.0868116
516.595,0.999839,0.0879736,3,15,0,-516.581,3.35201,-0.113756,24.4903,24.1935,23.7674,23.5348,23.3774,23.2793,23.3488,23.1973,22.7331,22.8494
517.023,0.970104,0.0879736,5,47,0,-516.146,4.09288,-0.517994,29.7503,28.1437,25.9562,24.8193,24.0725,23.6158,23.9385,23.2395,21.1961,21.6943
515.577,0.82128,0.0879736,4,23,0,-514.495,4.44227,-0.681924,33.8076,31.425,28.2497,26.6322,25.5822,24.9453,25.3949,24.4233,21.6364,22.3083
516.563,0.779806,0.0879736,4,23,0,-512.751,4.14118,-0.525714,30.8983,29.2056,26.9031,25.7076,24.9227,24.4429,24.7819,24.0477,21.9031,22.4257
515.89,0.712172,0.0879736,2,3,0,-513.875,4.11801,-0.613367,26.8181,25.1119,22.8175,21.639,20.8701,20.4021,20.7326,20.0177,17.9509,18.4515
515.89,0.711049,0.0879736,1,1,0,-514.535,4.11801,-0.613367,26.8181,25.1119,22.8175,21.639,20.8701,20.4021,20.7326,20.0177,17.9509,18.4515
516.825,0.942367,0.0879736,2,3,0,-515.293,4.15058,-0.60106,28.1705,26.4131,24.046,22.8283,22.0331,21.5489,21.8909,21.151,19.0086,19.528
516.585,0.975338,0.0879736,2,7,0,-516.422,4.24026,-0.586527,31.4249,29.5104,26.9268,25.5953,24.725,24.1946,24.5692,23.7585,21.4072,21.9778
517.111,0.999375,0.0879736,2,3,0,-516.504,4.18331,-0.589812,29.5538,27.7435,25.3016,24.0437,23.2216,22.7207,23.0745,22.3089,20.0894,20.6279
516.877,0.965353,0.0879736,5,35,0,-516.784,3.74705,-0.364149,25.9175,24.9256,23.5473,22.8174,22.3326,22.0339,22.2451,21.7865,20.4215,20.7578
517.024,0.999491,0.0879736,5,39,0,-516.745,4.07959,-0.50998,29.6772,28.0987,25.9471,24.8279,24.0922,23.6421,23.9601,23.2712,21.2553,21.747
516.096,0.980161,0.0879736,5,39,0,-515.67,4.77534,-0.928937,33.7821,30.5809,26.4503,24.4089,23.1075,22.3273,22.8773,21.6934,18.3927,19.1752
516.461,0.976812,0.0879736,5,47,0,-514.237,3.35997,-0.136269,23.9462,23.599,23.102,22.8314,22.6486,22.5348,22.6154,22.4398,21.903,22.0373
515.642,0.87593,0.0879736,1,3,0,-515.616,3.33643,-0.153845,22.84,22.4665,21.9331,21.6432,21.4477,21.3261,21.4122,21.2246,20.6523,20.7953
516.601,0.992549,0.0879736,1,3,0,-515.745,3.37179,-0.132105,24.3676,24.025,23.5344,23.2671,23.0865,22.974,23.0536,22.8801,22.3493,22.4821
512.399,0.678447,0.0879736,5,35,0,-510.714,4.67278,-0.984838,28.2708,25.439,21.8116,20.0312,18.9008,18.2249,18.7012,17.6768,14.8391,15.5093
515.943,0.988507,0.0879736,3,11,0,-512.349,4.63443,-0.814503,34.2497,31.3868,27.637,25.7576,24.5495,23.8211,24.3349,23.227,20.0976,20.8453
515.454,0.881837,0.0879736,1,1,0,-515.389,4.64454,-0.80609,34.9931,32.0969,28.2994,26.3942,25.1687,24.4296,24.951,23.8265,20.6471,21.4072
516.085,1,0.0879736,2,7,0,-515.418,4.61057,-0.804064,33.9171,31.1168,27.4439,25.6008,24.415,23.6998,24.2043,23.1162,20.0388,20.7746
516.428,1,0.0879736,1,1,0,-516.161,4.59225,-0.809653,33.0509,30.3039,26.7037,24.8982,23.7372,23.0371,23.531,22.4659,19.4558,20.1752
516.645,0.995471,0.0879736,5,43,0,-515.219,3.53349,-0.188648,26.537,26.0059,25.2507,24.8422,24.5673,24.3965,24.5174,24.2542,23.4547,23.654
515.494,0.663553,0.0879736,1,3,0,-514.161,3.45334,-0.230346,23.151,22.5865,21.7882,21.3586,21.0704,20.8917,21.0181,20.743,19.9112,20.1179
516.802,0.979368,0.0879736,2,3,0,-515.324,3.50645,-0.212127,25.0224,24.46,23.6627,23.2327,22.9438,22.7646,22.8914,22.6153,21.7788,21.987
516.755,0.986788,0.0879736,3,15,0,-516.409,3.46311,-0.184869,24.8601,24.3725,23.6787,23.3032,23.0505,22.8935,23.0046,22.7626,22.0271,22.2105
516.714,0.986368,0.0879736,3,15,0,-516.514,3.56203,-0.206763,26.6449,26.061,25.2327,24.7856,24.4852,24.2987,24.4307,24.1434,23.2726,23.4894
514.352,0.701392,0.0879736,2,3,0,-514.107,3.59631,-0.167124,29.0918,28.5754,27.839,27.4396,27.1705,27.0031,27.1216,26.8635,26.0776,26.2738
516.529,1,0.0879736,2,3,0,-514.754,3.52472,-0.241982,24.476,23.8494,22.9647,22.4892,22.1705,21.973,22.1128,21.8088,20.891,21.1189
516.606,0.964487,0.0879736,3,15,0,-515.961,3.48,-0.159973,26.149,25.7045,25.0701,24.7257,24.4935,24.3491,24.4514,24.2286,23.5496,23.7192
516.844,0.999904,0.0879736,4,19,0,-516.552,3.51533,-0.2133,25.2056,24.6359,23.8286,23.3931,23.1007,22.9192,23.0476,22.7681,21.9214,22.1321
516.823,0.987363,0.0879736,3,15,0,-516.596,3.59637,-0.272077,25.2461,24.5206,23.5003,22.9539,22.5885,22.3624,22.5223,22.1745,21.128,21.3874
516.864,0.996636,0.0879736,3,11,0,-516.702,3.6751,-0.320061,25.599,24.7358,23.5295,22.8873,22.4593,22.195,22.3819,21.9759,20.761,21.0612
516.799,0.988042,0.0879736,5,41,0,-516.28,4.41192,-0.709447,31.5996,29.2861,26.2139,24.6543,23.6439,23.0317,23.4638,22.5306,19.8623,20.5044
516.042,0.875095,0.0879736,5,39,0,-515.308,3.665,-0.344983,24.5025,23.6131,22.3743,21.7168,21.2794,21.0096,21.2004,20.7861,19.5503,19.8551
516.902,0.954587,0.0879736,2,3,0,-515.551,3.71398,-0.342163,25.8307,24.9006,23.6047,22.9166,22.4587,22.1764,22.3761,21.9423,20.6481,20.9674
516.849,0.98962,0.0879736,4,19,0,-516.697,3.90557,-0.460617,26.6574,25.3735,23.6119,22.69,22.0819,21.709,21.9725,21.4011,19.7194,20.131
516.034,0.949972,0.0879736,5,35,0,-515.51,4.35525,-0.741595,28.5891,26.4049,23.5166,22.056,21.112,20.541,20.944,20.074,17.5958,18.1909
516,0.962839,0.0879736,2,3,0,-515.46,4.40528,-0.669742,33.1209,30.8269,27.7648,26.2026,25.1878,24.5717,25.0066,24.0666,21.3666,22.0181
515.807,0.852584,0.0879736,3,11,0,-513.93,4.48527,-0.818132,29.3592,26.8947,23.6681,22.0517,21.0129,20.3867,20.8284,19.876,17.187,17.8293
516.506,0.997541,0.0879736,2,7,0,-515.966,4.54056,-0.777761,32.7684,30.1477,26.6988,24.9623,23.8431,23.1672,23.6441,22.6152,19.6963,20.3955
516.789,0.972583,0.0879736,5,39,0,-515.792,4.1403,-0.533941,30.5299,28.832,26.5248,25.328,24.5428,24.063,24.402,23.6679,21.5258,22.0475
516.82,0.998729,0.0879736,4,31,0,-515.576,3.79345,-0.334731,28.2497,27.2542,25.8658,25.1279,24.6367,24.3336,24.5479,24.0824,22.6918,23.0351
515.843,1,0.0879736,5,39,0,-514.87,4.82213,-0.942335,34.7652,31.4257,27.1241,25.0018,23.6501,22.8402,23.4111,22.1825,18.7627,19.5727
515.897,0.976057,0.0879736,2,3,0,-515.563,4.83343,-0.956821,34.4786,31.1183,26.7981,24.6703,23.3166,22.5061,23.0774,21.8482,18.4325,19.2407
516.046,0.999774,0.0879736,2,7,0,-515.859,4.79535,-0.950357,33.4817,30.2395,26.0677,24.0113,22.7024,21.9185,22.471,21.282,17.9754,18.7581
515.549,0.913818,0.0879736,5,39,0,-512.922,3.17387,-0.0524518,22.2642,22.1394,21.9588,21.8594,21.7919,21.7497,21.7796,21.7143,21.5129,21.5636
515.902,0.887823,0.0879736,2,3,0,-514.325,3.25139,-0.0164163,25.2595,25.2151,25.1505,25.1149,25.0906,25.0753,25.0861,25.0626,24.9896,25.008
515.928,0.632264,0.0879736,2,3,0,-512.137,3.26506,-0.098664,22.9133,22.6723,22.3255,22.1359,22.0074,21.9273,21.984,21.8603,21.4804,21.5757
515.682,0.88867,0.0879736,5,39,0,-514.081,4.05184,-0.449992,31.3027,29.8289,27.8041,26.7431,26.0426,25.6129,25.9166,25.258,23.3172,23.7925
514.42,0.90589,0.0879736,4,23,0,-510.951,5.13201,-1.18198,34.2822,30.2033,25.1113,22.6717,21.145,20.2408,20.8773,19.5124,15.8162,16.6773
515.649,0.935039,0.0879736,4,19,0,-512.898,4.68447,-0.926588,30.9459,28.0205,24.2447,22.3781,21.1879,20.4743,20.9773,19.8944,16.8745,17.5905
515.028,0.917342,0.0879736,4,19,0,-512.879,5.10226,-1.11985,36.1923,32.0992,26.9478,24.4609,22.8974,21.9687,22.6227,21.2189,17.3905,18.2862
514.892,0.994317,0.0879736,2,7,0,-514.853,5.10291,-1.14697,34.9123,30.8741,25.8097,23.3729,21.8441,20.937,21.5757,20.2055,16.4803,17.3502
514.967,0.999452,0.0879736,2,3,0,-514.875,5.11728,-1.14147,35.6821,31.5735,26.4171,23.9343,22.376,21.4512,22.1024,20.7053,16.9044,17.7923
514.979,0.998654,0.0879736,2,3,0,-514.946,5.11712,-1.13827,35.8308,31.7159,26.5495,24.061,22.4986,21.5714,22.2243,20.8233,17.0104,17.9014
514.837,0.998208,0.0879736,2,7,0,-514.755,5.14379,-1.1613,35.6715,31.4971,26.2716,23.7618,22.1887,21.2561,21.9127,20.5043,16.6814,17.5733
514.615,0.958144,0.0879736,2,5,0,-514.517,5.15729,-1.13371,37.5304,33.2366,27.8423,25.2426,23.6098,22.6406,23.3231,21.8585,17.8706,18.8027
514.867,0.999192,0.0879736,1,3,0,-514.609,5.14625,-1.14931,36.3438,32.1319,26.8514,24.3114,22.718,21.7728,22.4383,21.0105,17.1297,18.0359
517.162,0.997978,0.0879736,5,39,0,-512.968,4.02143,-0.488596,28.8215,27.3511,25.3413,24.293,23.6029,23.1803,23.479,22.8318,20.9333,21.3971
517.101,0.974995,0.0879736,2,3,0,-516.972,4.00904,-0.504893,27.8464,26.3796,24.379,23.3377,22.6529,22.234,22.53,21.8886,20.0105,20.4688
517.08,0.996732,0.0879736,4,31,0,-516.664,3.98135,-0.455767,28.9454,27.5655,25.6712,24.6792,24.0247,23.6232,23.9069,23.2917,21.4799,21.9235
516.513,0.78508,0.0879736,4,19,0,-515.066,4.11329,-0.592874,27.4415,25.7521,23.4743,22.3012,21.5349,21.0679,21.3977,20.6842,18.6161,19.1178
516.376,0.982461,0.0879736,2,7,0,-516.054,4.22673,-0.571157,31.6532,29.7737,27.2324,25.9202,25.0616,24.5378,24.9078,24.1071,21.7807,22.3458
515.991,0.714121,0.0879736,3,11,0,-513.158,4.31329,-0.612909,32.6216,30.5477,27.7586,26.3259,25.3912,24.8222,25.224,24.3549,21.842,22.4507
516.374,1,0.0879736,1,1,0,-515.953,4.29501,-0.612783,32.0363,30,27.2615,25.8546,24.9369,24.3782,24.7727,23.9194,21.4518,22.0496
516.554,0.845902,0.0879736,1,3,0,-515.03,4.2289,-0.655598,28.301,26.3808,23.8129,22.5005,21.6471,21.1287,21.4947,20.7035,18.427,18.9769
517.015,0.996621,0.0879736,1,3,0,-516.613,4.25272,-0.640925,29.5636,27.6011,24.9715,23.6253,22.7489,22.2161,22.5923,21.779,19.4348,20.0016
517.125,0.983656,0.0879736,4,31,0,-515.751,4.05435,-0.527605,28.2564,26.703,24.5905,23.4939,22.774,22.334,22.6449,21.9716,20.0055,20.4846
516.737,0.963209,0.0879736,5,35,0,-516.528,3.78791,-0.328092,28.3468,27.3674,26.0002,25.273,24.7886,24.4897,24.7011,24.2418,22.869,23.208
516.494,0.971566,0.0879736,5,43,0,-513.129,3.34497,-0.122877,24.0206,23.7064,23.2557,23.0099,22.8437,22.7402,22.8135,22.6537,22.1645,22.287
515.823,0.998827,0.0879736,4,23,0,-515.344,3.05775,0.0726853,23.476,23.6596,23.9297,24.0806,24.1841,24.2492,24.203,24.3039,24.6198,24.5397
511.178,0.976482,0.0879736,5,55,0,-510.868,1.99159,0.646666,17.5582,18.8182,20.8184,22.0156,22.8716,23.425,23.0315,23.8995,26.8094,26.0431
516.614,0.999825,0.0879736,5,35,0,-510.725,4.48014,-0.742535,32.3511,29.8765,26.6045,24.9501,23.881,23.2342,23.6906,22.7054,19.899,20.5729
517.169,0.962258,0.0879736,4,29,0,-515.659,3.94287,-0.443655,28.3124,26.9977,25.1901,24.2421,23.616,23.2317,23.5033,22.9143,21.1774,21.603
517.138,0.984241,0.0879736,5,39,0,-516.87,4.06206,-0.530057,28.3808,26.8136,24.6828,23.5771,22.8514,22.4079,22.7213,22.0426,20.0614,20.5441
517.089,0.991112,0.0879736,3,15,0,-517.002,4.1193,-0.566324,28.6154,26.9303,24.6502,23.4723,22.7012,22.2308,22.5631,21.8438,19.7528,20.2609
516.853,0.986649,0.0879736,5,35,0,-516.204,4.33558,-0.696443,29.796,27.653,24.8025,23.353,22.4132,21.8434,22.2456,21.3767,18.8886,19.4879
516.782,0.986007,0.0879736,3,15,0,-516.355,4.44461,-0.751214,30.8577,28.4708,25.3184,23.7262,22.6979,22.0761,22.5148,21.5678,18.8729,19.5196
515.965,0.995501,0.0879736,5,45,0,-515.033,3.08496,0.0357864,22.9502,23.0384,23.1676,23.2394,23.2885,23.3193,23.2975,23.3452,23.4941,23.4564
515.978,0.969533,0.0879736,2,3,0,-515.739,3.09607,0.0450462,23.4987,23.6124,23.7791,23.8719,23.9354,23.9753,23.947,24.0088,24.2018,24.1529
515.149,0.903456,0.0879736,3,11,0,-514.937,2.97813,0.0644127,21.4384,21.5869,21.8052,21.927,22.0104,22.0629,22.0257,22.107,22.3615,22.297
515.941,0.999379,0.0879736,4,19,0,-515.013,3.30363,-0.0437607,25.6487,25.5287,25.3548,25.259,25.1939,25.1532,25.1821,25.1191,24.9245,24.9735
516.329,1,0.0879736,2,7,0,-515.793,3.22749,-0.0440723,23.7583,23.6463,23.4841,23.3948,23.3341,23.2961,23.323,23.2643,23.0828,23.1285
517.008,0.996831,0.0879736,5,35,0,-514.591,4.26352,-0.62668,30.4656,28.4867,25.8302,24.4678,23.58,23.0398,23.4212,22.5965,20.2154,20.7917
516.89,0.719175,0.0879736,3,11,0,-514.31,4.34394,-0.696973,30.0247,27.8637,24.9894,23.5279,22.5803,22.0059,22.4114,21.5354,19.027,19.6312
516.012,0.835698,0.0879736,4,23,0,-514.561,4.00504,-0.545798,26.2438,24.7527,22.7298,21.6821,20.9952,20.5757,20.8721,20.2304,18.3607,18.8157
516.345,0.958293,0.0879736,4,23,0,-515.065,3.81919,-0.428286,25.5437,24.3977,22.8189,21.9893,21.4408,21.1039,21.342,20.8255,19.2996,19.6739
516.251,0.99834,0.0879736,5,35,0,-515.224,4.37774,-0.746956,29.0282,26.795,23.8441,22.3528,21.3894,20.8067,21.2179,20.3303,17.8035,18.4101
516.251,0.994784,0.0879736,2,3,0,-516.06,4.4428,-0.701038,32.9631,30.5773,27.4057,25.7938,24.749,24.1158,24.5628,23.5972,20.8336,21.4991
515.557,0.837844,0.0879736,1,1,0,-515.509,4.46092,-0.692992,33.9326,31.5037,28.2715,26.6273,25.5609,24.9142,25.3707,24.3846,21.5596,22.2402
514.891,0.77302,0.0879736,3,15,0,-512.195,4.20948,-0.527854,32.9871,31.1728,28.7056,27.4249,26.5842,26.0704,26.4334,25.6471,23.3511,23.9105
514.973,0.999466,0.0879736,5,35,0,-513.673,3.09773,-0.0201988,21.5512,21.5046,21.4369,21.3995,21.374,21.358,21.3693,21.3447,21.2682,21.2875
516.382,0.997943,0.0879736,3,15,0,-514.73,3.31183,-0.107539,23.7242,23.4524,23.0617,22.8483,22.7038,22.6137,22.6775,22.5384,22.1119,22.2188
516.787,0.991291,0.0879736,4,19,0,-515.99,3.49043,-0.178774,25.76,25.2712,24.5752,24.1982,23.9444,23.7867,23.8983,23.6552,22.9156,23.1001
516.776,0.898932,0.0879736,2,3,0,-516.055,3.46229,-0.180655,24.9817,24.5027,23.8209,23.4517,23.2032,23.0487,23.158,22.9199,22.1959,22.3765
516.743,0.996011,0.0879736,2,3,0,-516.705,3.46004,-0.161666,25.5735,25.1343,24.5075,24.1673,23.938,23.7953,23.8963,23.6763,23.0059,23.1733
516.953,0.996336,0.0879736,5,63,0,-516.322,4.28536,-0.663404,29.6305,27.597,24.8803,23.4934,22.5918,22.0444,22.4309,21.5956,19.1944,19.774
517.017,0.999488,0.0879736,5,43,0,-516.589,3.69801,-0.322841,26.0941,25.2067,23.9671,23.3073,22.8677,22.5963,22.7883,22.3713,21.1241,21.4322
517.156,0.999672,0.0879736,4,27,0,-516.824,3.81902,-0.379869,27.2663,26.1785,24.6703,23.8732,23.3443,23.0187,23.2489,22.7491,21.2644,21.6297
517.15,0.984459,0.0879736,5,39,0,-517.009,4.02987,-0.491796,28.9404,27.4545,25.4244,24.3659,23.6693,23.2428,23.5442,22.891,20.9757,21.4435
516.469,0.940185,0.0879736,4,27,0,-515.772,4.38179,-0.741014,29.3812,27.1381,24.1718,22.6717,21.7021,21.1156,21.5295,20.6359,18.0902,18.7015
516.469,0.594087,0.0879736,1,3,0,-513.829,4.38179,-0.741014,29.3812,27.1381,24.1718,22.6717,21.7021,21.1156,21.5295,20.6359,18.0902,18.7015
515.443,0.987059,0.0879736,5,35,0,-515.027,3.09618,0.0751968,24.4787,24.6768,24.9684,25.1312,25.243,25.3132,25.2634,25.3723,25.7136,25.627
510.973,0.52496,0.0879736,2,7,0,-510.563,3.00848,-0.0343714,19.3372,19.2661,19.163,19.1061,19.0674,19.0432,19.0603,19.0229,18.9071,18.9362
515.371,0.921207,0.0879736,2,3,0,-509.694,3.02542,0.0405803,21.764,21.8589,21.9979,22.0752,22.1281,22.1614,22.1378,22.1893,22.3498,22.3092
515.504,0.735154,0.0879736,2,7,0,-512.535,2.98036,0.123871,23.2839,23.5951,24.0561,24.3151,24.4934,24.6058,24.5261,24.7005,25.2502,25.1103
515.252,0.939134,0.0879736,1,1,0,-515.249,2.99262,0.130633,23.7876,24.1229,24.6202,24.8999,25.0925,25.214,25.1279,25.3163,25.9108,25.7595
516.04,0.984344,0.0879736,3,15,0,-514.719,3.10856,0.0310975,23.3498,23.4277,23.5418,23.6052,23.6485,23.6757,23.6564,23.6986,23.8299,23.7966
517.164,0.997372,0.0879736,5,55,0,-515.911,3.9818,-0.465143,28.5937,27.2033,25.2968,24.2996,23.642,23.2389,23.5238,22.9061,21.0891,21.5337
517.169,0.88646,0.0879736,2,3,0,-516.293,4.0032,-0.493023,28.132,26.6841,24.7062,23.6752,22.9966,22.5812,22.8747,22.2386,20.3734,20.8289
517.12,0.997202,0.0879736,4,31,0,-516.996,4.0847,-0.521722,29.3597,27.7631,25.5903,24.4615,23.7203,23.2671,23.5873,22.8937,20.8669,21.3609
515.347,0.683067,0.0879736,1,3,0,-515.136,4.13193,-0.490268,32.1163,30.4724,28.2258,27.0543,26.2832,25.811,26.1447,25.4216,23.3008,23.8189
517.042,0.928332,0.0879736,4,31,0,-513.245,3.67378,-0.289642,26.6383,25.8241,24.6817,24.0713,23.6635,23.4115,23.5898,23.2021,22.0383,22.3265
516.118,0.998903,0.0879736,4,31,0,-515.241,3.13993,0.00673482,23.3134,23.3303,23.3548,23.3684,23.3777,23.3835,23.3794,23.3884,23.4164,23.4093
516.545,0.990663,0.0879736,5,55,0,-515.41,3.3644,-0.103274,25.1492,24.8724,24.4744,24.2568,24.1095,24.0176,24.0827,23.9408,23.5055,23.6147
515.435,0.914418,0.0879736,5,49,0,-512.708,4.78933,-0.900536,35.5986,32.3235,28.0818,25.9782,24.6344,23.8277,24.3965,23.1715,19.7454,20.5592
515.944,1,0.0879736,2,3,0,-515.461,4.6986,-0.922212,31.5723,28.6012,24.764,22.866,21.6555,20.9295,21.4413,20.3395,17.2654,17.9945
515.475,0.92285,0.0879736,3,15,0,-513.736,4.90183,-0.981146,35.7254,32.1596,27.5899,25.3458,23.9207,23.0685,23.6691,22.3772,18.7974,19.643
515.49,0.971565,0.0879736,2,3,0,-515.16,4.8075,-0.992788,32.0022,28.7721,24.6388,22.6121,21.326,20.5574,21.099,19.9342,16.7105,17.4714
513.927,0.904168,0.0879736,3,15,0,-512.483,5.00989,-1.00818,38.3747,34.4446,29.4257,26.9692,25.4123,24.4824,25.1376,23.7289,19.8373,20.7548
515.613,0.929971,0.0879736,2,7,0,-513.314,4.91867,-1.03282,33.8817,30.3315,25.8123,23.6071,22.212,21.3797,21.9661,20.7059,17.2344,18.0515
514.54,0.984617,0.0879736,4,23,0,-513.704,5.21589,-1.20372,36.2025,31.8209,26.3665,23.7603,22.1318,21.1684,21.8466,20.3929,16.4662,17.3796
512.496,0.746769,0.0879736,2,3,0,-512.065,5.13722,-1.23188,32.2142,28.23,23.2884,20.9354,19.4683,18.6014,19.2115,17.9043,14.3847,15.2018
515.707,0.99696,0.0879736,4,23,0,-510.122,4.38463,-0.649492,33.3439,31.1019,28.1012,26.5666,25.5682,24.9614,25.3898,24.4638,21.7975,22.4417
515.755,0.953163,0.0879736,2,3,0,-514.969,4.32222,-0.730963,28.0604,25.9461,23.1464,21.7288,20.8119,20.2569,20.6486,19.803,17.3911,17.9706
516.468,0.999203,0.0879736,5,39,0,-515.374,3.86385,-0.450774,25.9107,24.6887,23.01,22.1305,21.5498,21.1936,21.4454,20.8994,19.2908,19.6848
515.145,0.909968,0.0879736,2,3,0,-515.025,3.9943,-0.406132,31.3569,30.0213,28.1759,27.2036,26.5598,26.1639,26.4437,25.8365,24.0378,24.4796
516.582,1,0.0879736,3,15,0,-515.073,3.7851,-0.400162,25.6439,24.5673,23.0787,22.2938,21.7738,21.454,21.6801,21.1895,19.7352,20.0926
516.971,0.835069,0.0879736,2,3,0,-514.944,3.88501,-0.393432,28.5971,27.4164,25.7822,24.9199,24.3483,23.9966,24.2453,23.7057,22.1051,22.4987
516.902,0.992655,0.0879736,5,39,0,-516.637,3.92707,-0.470591,26.8723,25.5506,23.7397,22.7932,22.1692,21.7868,22.0571,21.4712,19.7489,20.1702
516.865,0.938657,0.0879736,2,3,0,-516.211,4.00437,-0.45656,29.5877,28.1748,26.2354,25.2199,24.5498,24.1388,24.4293,23.7995,21.9451,22.3991
517.02,0.951071,0.0879736,2,3,0,-516.312,3.96703,-0.443168,29.0237,27.6775,25.8263,24.8554,24.2141,23.8205,24.0987,23.4954,21.7164,22.1523
517.08,0.994441,0.0879736,5,39,0,-516.788,4.14206,-0.579164,28.7706,27.0391,24.7003,23.4938,22.7048,22.2238,22.5635,21.8282,19.6937,20.212
516.131,0.999017,0.0879736,5,39,0,-515.791,3.14308,0.00734744,23.4063,23.4247,23.4516,23.4665,23.4767,23.4831,23.4786,23.4884,23.5191,23.5114
514.072,0.621047,0.0879736,2,3,0,-513.311,3.05848,-0.0161567,20.8353,20.7992,20.7468,20.7178,20.6981,20.6857,20.6945,20.6754,20.6161,20.6311
515.052,0.987341,0.0879736,4,19,0,-513.046,3.33742,-0.169251,22.3917,21.9892,21.4155,21.1043,20.8947,20.7644,20.8566,20.6557,20.0438,20.1965
516.607,0.987619,0.0879736,1,3,0,-515.123,3.3774,-0.135898,24.3794,24.0269,23.5222,23.2474,23.0618,22.9462,23.0281,22.8497,22.3046,22.441
516.636,0.992397,0.0879736,3,15,0,-516.476,3.43717,-0.177798,24.4563,23.9947,23.3374,22.9814,22.7416,22.5926,22.6981,22.4684,21.7697,21.944
516.653,0.999562,0.0879736,2,7,0,-516.565,3.44695,-0.183367,24.5114,24.0344,23.3557,22.9883,22.741,22.5874,22.6962,22.4593,21.7394,21.9189
516.559,0.982069,0.0879736,5,39,0,-515.357,4.37587,-0.73402,29.485,27.2544,24.3019,22.8075,21.8411,21.2563,21.669,20.778,18.2374,18.8478
517.046,0.99984,0.0879736,5,51,0,-514.852,4.16968,-0.567759,30.0358,28.2627,25.864,24.625,23.814,23.3193,23.6688,22.9124,20.7138,21.248
515.818,0.782173,0.0879736,2,3,0,-514.859,4.24867,-0.569563,32.4252,30.5051,27.9083,26.5672,25.6895,25.1542,25.5323,24.7138,22.3352,22.9131
515.845,1,0.0879736,2,7,0,-515.751,4.10606,-0.607666,26.7046,25.0209,22.7551,21.5904,20.8303,20.3675,20.6943,19.9873,17.9417,18.4374
515.438,0.989281,0.0879736,4,23,0,-514.537,4.40706,-0.785227,28.3851,26.0942,23.082,21.5669,20.5908,20.0016,20.4173,19.5205,16.9785,17.5871
516.781,0.964125,0.0879736,5,35,0,-514.562,3.66777,-0.320187,25.4077,24.5506,23.3529,22.7153,22.2903,22.028,22.2135,21.8104,20.6042,20.9022
516.3,0.996002,0.0879736,4,23,0,-514.707,3.21421,-0.0356272,23.7139,23.6235,23.4924,23.4201,23.371,23.3402,23.362,23.3144,23.1673,23.2044
516.104,0.998634,0.0879736,3,15,0,-515.946,3.13266,0.0165692,23.4542,23.4959,23.5568,23.5906,23.6136,23.6281,23.6179,23.6402,23.7099,23.6923
516.125,1,0.0879736,4,15,0,-516.103,3.14306,0.0134222,23.5989,23.6329,23.6825,23.71,23.7288,23.7406,23.7322,23.7504,23.8071,23.7928
515.779,0.984509,0.0879736,3,11,0,-515.693,3.03453,0.0580258,22.4873,22.6276,22.8336,22.9484,23.0271,23.0766,23.0415,23.1181,23.3577,23.297
514.981,0.924486,0.0879736,3,15,0,-514.296,2.85287,0.202857,22.8059,23.3072,24.0576,24.4833,24.7779,24.9645,24.8322,25.122,26.044,25.8081
516.923,1,0.0879736,5,39,0,-514.108,4.2019,-0.623404,28.7721,26.9126,24.4154,23.1342,22.299,21.7909,22.1497,21.3737,19.1326,19.6751
517.026,0.999976,0.0879736,5,43,0,-516.175,3.64791,-0.277352,26.3926,25.6196,24.5333,23.952,23.5634,23.323,23.493,23.1232,22.0114,22.2869
516.703,0.936129,0.0879736,4,27,0,-516.025,3.77969,-0.392241,25.78,24.7188,23.2497,22.4744,21.9604,21.6442,21.8678,21.3826,19.9431,20.297
516.667,0.996386,0.0879736,4,19,0,-516.532,3.85969,-0.4413,26.1356,24.9283,23.2678,22.3967,21.8213,21.4681,21.7177,21.1763,19.5793,19.9707
516.853,0.913783,0.0879736,2,3,0,-515.586,3.90021,-0.396012,28.9341,27.7318,26.0683,25.1908,24.6092,24.2515,24.5044,23.9555,22.3279,22.728
